exercise,x_joint_1,y_joint_1,x_joint_2,y_joint_2,x_joint_3,y_joint_3
1,641.5,485.0,502.5,488.0,515.5,622.0
1,641.0,485.5,496.0,502.0,514.5,629.0
1,641.0,486.0,495.5,505.0,514.5,632.0
1,641.5,486.0,495.0,506.0,524.0,630.0
1,642.0,486.5,495.0,506.5,525.0,629.5
1,642.0,486.5,504.5,496.0,523.5,629.0
1,642.5,486.0,498.5,502.5,523.5,629.5
1,642.0,485.5,498.0,504.5,523.5,629.0
1,642.0,485.0,495.0,507.5,511.5,633.0
1,642.5,485.0,493.5,508.5,502.0,633.5
1,644.0,485.5,493.5,509.0,494.5,633.5
1,644.0,485.5,491.5,511.0,499.5,639.0
1,644.5,485.0,490.5,516.5,502.0,644.0
1,644.5,485.5,490.5,516.0,510.0,640.5
1,645.0,485.5,491.5,514.0,510.0,639.0
1,645.5,485.5,493.0,513.0,510.0,639.0
1,646.0,486.0,494.0,512.5,517.0,640.0
1,646.5,486.0,493.5,512.5,518.0,640.5
1,646.5,486.0,493.0,512.5,517.0,641.0
1,646.0,485.5,492.0,512.5,515.0,641.0
1,646.0,485.5,490.0,513.0,511.5,644.5
1,646.0,485.0,489.5,512.5,510.0,644.5
1,646.5,485.0,489.0,512.0,509.5,643.0
1,646.5,484.0,489.5,512.0,509.5,643.0
1,646.5,483.5,489.5,511.5,512.0,640.0
1,646.5,482.5,490.5,509.0,517.0,631.5
1,646.0,481.5,490.0,509.0,516.5,633.0
1,645.5,480.5,489.5,509.0,516.5,631.0
1,645.5,479.0,489.0,509.0,515.0,629.5
1,645.5,478.5,489.0,509.0,514.5,629.0
1,646.0,477.5,489.0,508.5,521.5,622.5
1,646.0,477.5,488.0,508.5,520.0,624.0
1,646.0,477.5,487.5,509.0,510.0,631.5
1,646.0,477.5,487.0,508.5,510.5,631.0
1,646.0,477.5,485.0,509.0,517.0,629.5
1,646.0,477.5,485.5,510.0,517.5,629.5
1,645.0,477.5,485.0,510.0,521.0,625.0
1,644.5,477.5,486.5,510.0,524.5,624.0
1,644.0,477.5,485.5,510.0,522.5,624.5
1,643.5,477.5,485.0,509.5,517.0,629.5
1,644.0,477.5,485.5,509.0,513.0,633.0
1,644.0,477.5,485.5,509.0,512.0,632.5
1,644.0,477.5,486.0,507.5,512.5,632.0
1,644.0,477.0,486.0,507.0,513.5,627.0
1,644.0,477.0,487.5,507.0,511.5,625.5
1,644.0,476.5,487.5,506.5,511.5,623.0
1,644.0,476.0,490.0,506.0,511.0,622.0
1,644.0,476.0,489.0,506.0,511.0,621.5
1,644.5,477.0,488.5,507.0,510.5,622.0
1,644.5,477.0,488.0,506.5,510.5,622.5
1,644.5,477.0,490.0,495.0,509.0,621.0
1,644.5,477.0,490.5,494.5,509.0,621.0
1,644.0,476.0,496.0,496.5,503.5,621.5
1,643.5,476.0,494.5,493.0,504.5,622.0
1,643.0,476.5,493.0,495.5,505.0,624.5
1,642.0,476.5,490.5,494.0,509.0,624.0
1,642.0,476.5,490.5,490.5,510.0,620.5
1,642.5,475.5,497.0,493.0,504.0,618.0
1,643.0,475.0,495.5,493.0,505.0,627.0
1,646.0,475.0,495.5,500.0,504.5,634.0
1,646.0,474.5,494.5,500.5,504.0,636.0
1,647.5,475.0,494.0,504.0,504.5,638.5
1,648.0,476.5,493.5,506.0,504.5,638.5
1,649.5,479.5,492.5,505.5,505.0,639.5
1,651.5,481.0,489.5,507.5,504.5,650.0
1,651.5,482.0,489.0,506.0,514.0,649.5
1,651.5,482.5,489.0,507.0,509.5,651.5
1,652.0,483.5,488.0,507.0,508.5,648.5
1,654.0,483.5,488.5,507.0,510.5,645.5
1,654.0,484.0,487.5,506.5,516.5,638.5
1,654.0,484.0,486.5,506.5,521.0,635.0
1,654.0,484.0,486.0,506.5,521.0,635.5
1,654.5,485.5,487.0,498.5,518.5,634.5
1,653.5,485.5,487.0,503.0,516.5,636.0
1,652.0,485.5,487.0,504.5,515.5,636.0
1,648.5,484.5,486.5,505.5,515.5,633.0
1,647.0,484.5,486.0,506.5,516.0,632.5
1,646.5,484.0,485.5,506.5,524.5,624.0
1,647.0,483.0,484.0,506.5,522.5,626.5
1,648.5,482.0,482.5,507.0,506.5,627.5
1,649.5,480.5,483.0,506.0,502.0,624.0
1,650.0,480.0,485.5,496.5,507.5,625.0
1,650.0,479.0,485.5,503.0,509.0,625.5
1,650.0,478.0,488.5,496.5,509.5,623.0
1,649.5,478.0,487.5,503.5,521.5,623.5
1,649.0,478.0,487.0,506.0,531.0,624.0
1,648.5,477.5,484.0,509.0,532.0,625.5
1,648.0,477.0,483.0,510.0,528.0,631.5
1,647.0,477.0,482.0,510.0,515.5,637.5
1,646.5,476.5,481.5,510.0,518.0,637.0
1,645.5,475.5,481.5,509.5,519.5,635.5
1,645.0,475.5,480.5,509.5,523.0,633.5
1,644.0,475.5,480.5,509.5,525.5,629.0
1,643.5,476.0,480.5,509.5,531.0,624.0
1,644.0,476.0,481.0,509.5,535.0,622.0
1,644.0,476.5,481.0,509.5,539.5,619.5
1,644.0,477.5,481.0,509.0,535.5,620.0
1,644.0,478.0,481.0,508.5,534.0,621.0
1,644.5,478.5,480.5,509.0,529.0,624.5
1,644.5,478.5,480.0,509.0,527.0,626.0
1,644.5,479.5,480.0,509.0,524.0,629.0
1,645.5,479.5,480.5,509.0,523.0,630.5
1,645.5,479.5,481.0,508.0,521.0,631.5
1,646.0,479.5,481.5,507.5,521.0,632.0
1,647.0,479.5,481.5,507.5,519.0,631.5
1,647.5,479.0,482.0,507.0,522.5,629.0
1,647.5,478.5,482.5,507.5,522.5,629.0
1,647.5,477.5,482.5,507.0,522.5,627.0
1,647.5,477.5,483.5,507.0,514.0,628.0
1,647.5,476.5,484.0,507.0,507.0,628.5
1,647.5,476.0,484.0,496.5,506.0,629.5
1,647.5,476.0,484.5,495.0,507.5,629.5
1,647.5,475.0,485.5,492.5,501.0,628.0
1,648.0,475.0,485.5,492.5,499.0,627.5
1,648.0,474.5,485.0,493.0,502.0,627.5
1,648.0,476.0,486.5,493.0,504.0,627.5
1,648.0,476.5,486.0,494.0,506.5,628.5
1,648.0,477.5,486.5,494.5,515.5,628.5
1,647.0,477.5,486.0,503.5,513.5,630.0
1,647.0,479.0,486.0,505.5,513.0,632.5
1,648.0,479.5,486.0,506.5,515.5,632.5
1,648.5,479.5,487.0,506.5,520.5,634.5
1,650.0,480.0,488.0,507.5,517.5,645.0
1,650.5,480.0,489.5,507.0,517.0,644.0
1,651.0,480.0,488.0,508.0,514.5,651.0
1,652.5,483.5,489.5,508.0,514.5,651.0
1,655.0,485.0,491.0,508.0,517.5,647.5
1,655.5,484.5,496.0,508.5,517.0,649.0
1,654.5,482.5,498.0,501.0,517.5,646.5
1,652.5,481.0,499.0,498.0,517.5,644.0
1,651.5,478.5,499.5,496.0,518.0,640.5
1,649.5,476.5,499.5,497.0,514.0,642.0
1,648.0,475.5,500.0,497.5,511.0,642.0
1,646.5,474.5,500.0,497.5,508.5,644.5
1,645.5,473.5,499.5,498.5,504.5,640.0
1,646.5,474.5,499.0,498.5,500.0,635.0
1,648.0,475.0,501.0,497.0,496.0,624.5
1,647.5,475.5,501.5,495.5,493.0,621.0
1,647.5,475.5,499.5,495.5,493.5,622.0
1,646.0,476.5,494.0,496.5,495.5,625.5
1,645.5,476.5,492.5,497.0,494.5,627.5
1,645.0,477.0,490.0,506.5,494.5,638.0
1,645.0,477.0,490.5,509.0,497.5,643.5
1,644.5,476.5,492.0,508.0,500.0,645.0
1,643.5,476.5,490.0,509.5,502.0,656.0
1,642.0,476.5,488.5,511.0,502.5,658.5
1,642.0,477.0,489.0,509.0,502.5,657.5
1,641.5,477.0,489.5,508.5,502.5,653.0
1,641.5,477.5,487.5,509.0,500.5,637.5
1,642.0,477.5,487.0,509.0,500.5,639.0
1,642.0,478.0,487.0,510.0,502.5,640.0
1,642.0,477.5,487.5,509.5,503.5,640.5
1,643.5,477.5,487.5,509.5,504.0,639.5
1,644.0,477.5,487.5,509.5,503.5,634.5
1,644.0,477.5,487.0,510.0,500.5,635.5
1,644.0,477.5,487.0,509.5,500.5,635.0
1,644.0,478.0,486.5,509.5,501.0,636.5
1,644.5,478.0,486.5,509.5,502.0,637.0
1,645.5,478.0,486.5,509.5,505.5,637.5
1,645.5,478.0,487.0,509.5,508.0,636.5
1,645.5,478.0,486.5,509.0,510.5,634.5
1,645.5,477.5,486.0,509.5,510.5,634.5
1,644.5,477.5,486.5,510.0,512.5,631.5
1,645.0,477.0,488.0,509.5,514.0,632.5
1,644.5,477.0,488.0,510.0,513.0,632.0
1,644.5,476.5,487.5,510.5,513.5,632.5
1,644.5,476.0,487.5,510.5,513.0,633.0
1,644.5,476.0,489.0,502.5,512.5,633.5
1,644.0,475.5,486.5,506.0,512.5,633.5
1,644.5,475.0,484.5,507.5,512.0,634.5
1,644.5,475.0,484.0,508.5,510.5,635.5
1,644.5,475.5,484.5,509.5,510.5,635.0
1,644.5,475.5,484.0,509.5,510.5,637.5
1,644.0,475.5,483.5,509.5,510.0,641.0
1,644.0,475.5,483.5,509.5,508.0,644.0
1,644.0,476.0,483.5,509.5,508.5,643.0
1,644.5,476.5,484.0,510.0,507.0,646.5
1,645.0,476.5,484.5,510.0,507.0,645.0
1,644.5,477.5,485.0,510.0,506.5,647.0
1,645.5,478.0,485.0,510.0,506.0,647.0
1,645.0,478.0,485.0,510.0,505.5,647.0
1,645.0,478.5,484.5,510.0,510.5,644.0
1,645.5,479.0,484.0,510.0,510.0,644.5
1,646.0,479.0,484.0,510.5,511.5,644.0
1,646.0,479.5,484.0,509.5,512.5,640.5
1,646.0,479.5,484.5,509.0,516.0,638.5
1,646.0,479.5,485.0,509.0,519.5,637.0
1,645.5,480.0,485.0,509.0,521.0,637.0
1,645.0,480.5,485.0,509.0,522.5,634.5
1,645.5,481.0,484.0,509.5,522.0,633.5
1,646.0,481.0,484.5,509.5,522.5,632.0
1,646.5,481.5,485.0,509.5,524.5,632.5
1,646.5,481.5,486.5,509.5,526.0,632.5
1,645.5,481.5,487.5,509.5,523.5,632.0
1,644.5,481.5,488.0,509.0,524.0,632.5
1,643.5,481.0,488.0,509.0,516.5,634.0
1,643.0,481.0,490.5,508.5,533.5,628.5
1,643.5,480.5,492.0,508.0,536.0,628.0
1,643.5,480.5,492.5,507.5,538.5,626.5
1,643.0,480.5,492.0,507.5,548.5,617.0
1,643.0,480.5,495.0,507.5,551.0,615.0
1,642.5,480.5,496.0,507.5,546.5,618.5
1,642.5,480.5,496.0,507.0,545.5,619.5
1,643.5,480.5,496.5,507.0,544.0,618.0
1,644.0,481.0,495.5,508.0,522.5,617.5
1,645.0,481.0,494.0,508.0,527.0,619.0
1,645.5,481.5,494.0,507.5,524.5,619.5
1,645.5,481.5,491.5,507.5,516.5,617.5
1,646.0,481.0,496.0,488.5,500.5,614.5
1,646.0,481.0,493.0,498.5,510.5,615.5
1,646.0,481.0,491.5,502.5,513.0,622.5
1,646.0,481.5,486.0,507.0,515.0,626.5
1,645.0,482.0,484.0,509.5,516.5,628.5
1,645.0,482.0,484.5,509.5,519.5,628.0
1,645.5,482.5,493.0,495.0,526.5,627.5
1,645.0,482.5,490.5,503.0,526.5,629.5
1,645.5,482.5,491.0,496.0,527.0,629.5
1,645.5,483.0,491.5,494.0,527.0,629.0
1,646.0,483.0,495.0,492.0,529.0,628.0
1,646.5,483.0,500.0,492.5,536.0,628.0
1,646.5,483.5,501.0,493.0,534.5,628.0
1,646.5,484.0,499.5,492.5,533.5,628.0
1,646.5,484.0,499.0,493.0,533.5,628.5
1,646.5,483.5,498.5,493.0,536.0,627.5
1,646.5,483.5,498.5,492.5,536.5,627.0
1,646.0,483.0,493.0,503.5,535.5,627.0
1,645.5,483.0,493.0,499.0,535.5,626.5
1,645.0,483.0,493.0,497.0,535.0,626.5
1,645.0,483.0,492.0,504.5,535.0,626.5
1,645.0,482.5,490.5,506.5,534.5,626.5
1,644.5,482.5,490.0,507.0,531.0,627.0
1,644.5,482.5,489.5,508.0,529.5,627.0
1,644.5,482.5,489.0,508.0,528.5,627.5
1,644.5,482.5,489.0,508.0,526.5,627.5
1,645.0,482.5,489.5,508.0,526.5,628.5
1,645.0,482.5,489.5,508.0,527.0,628.0
1,646.0,482.5,489.5,508.0,527.0,629.0
1,646.0,482.5,489.0,508.5,526.5,629.0
1,646.0,483.0,489.0,508.5,526.0,629.5
1,646.0,483.0,489.0,508.5,525.0,629.0
1,646.0,483.0,489.0,508.5,525.0,629.0
1,645.5,482.5,487.5,508.5,523.5,629.0
1,644.5,482.5,486.5,508.5,523.0,628.5
1,644.5,482.5,486.5,508.5,522.0,628.5
1,644.5,482.0,486.5,508.5,523.0,629.0
1,644.5,482.0,486.5,509.0,523.5,629.0
1,644.5,482.0,487.0,509.0,525.0,629.0
1,644.5,482.0,487.0,509.0,525.0,629.0
1,644.5,482.5,490.5,508.0,525.0,628.5
1,644.5,483.5,489.5,508.5,520.0,629.5
1,644.5,483.5,489.0,508.5,520.0,629.0
1,645.0,484.5,489.0,508.0,520.5,631.0
1,645.5,484.5,488.0,510.0,520.5,632.5
1,645.5,485.0,488.5,510.0,521.5,632.5
1,645.0,485.0,489.0,510.0,524.5,630.5
1,645.0,485.0,488.5,510.0,523.0,630.5
1,644.5,485.5,487.5,510.0,517.0,630.5
1,644.5,485.5,487.5,510.5,518.0,630.5
1,643.5,485.5,488.0,510.5,514.0,632.5
1,643.5,485.5,488.0,511.0,519.5,632.5
1,643.0,485.5,493.5,498.0,521.5,631.5
1,643.0,485.5,498.0,494.0,516.0,627.0
1,644.0,485.5,505.0,492.0,524.5,626.0
1,644.5,486.5,504.5,492.5,530.5,625.5
1,644.5,486.0,507.0,494.0,531.0,625.5
1,644.5,486.0,502.0,501.0,531.5,625.0
1,644.0,486.0,497.0,503.5,514.0,625.0
1,644.0,485.0,493.0,507.0,507.0,632.0
1,644.5,485.0,492.0,507.5,504.0,639.5
1,644.5,485.0,491.0,508.0,507.5,638.5
1,644.5,485.0,490.5,507.5,507.0,640.0
1,644.5,485.0,491.0,507.5,506.5,640.5
1,645.0,485.0,490.0,507.5,508.0,641.5
1,645.0,484.5,490.0,507.5,512.0,640.0
1,645.5,484.5,490.0,509.5,512.0,639.5
1,646.5,484.5,491.5,509.0,519.5,638.5
1,647.0,485.0,507.5,498.5,534.5,629.0
1,647.0,485.0,504.0,503.0,531.5,629.5
1,647.0,485.0,498.5,505.5,528.5,631.5
1,647.0,485.0,497.0,507.5,528.5,632.0
1,647.5,485.0,496.0,508.0,530.5,630.0
1,646.5,485.0,493.5,508.5,529.5,631.0
1,646.0,484.5,493.0,509.0,528.5,632.5
1,645.5,484.5,493.0,509.0,528.0,633.5
1,645.0,484.0,492.0,511.0,527.5,635.5
1,645.0,484.0,492.5,510.5,527.5,635.5
1,645.5,484.5,492.5,510.5,527.0,635.0
1,646.0,484.5,492.0,510.5,526.5,635.0
1,646.5,484.5,492.0,511.0,525.0,636.0
1,647.0,484.5,491.0,511.5,521.0,636.5
1,647.5,484.5,490.5,511.5,517.5,639.5
1,648.0,484.5,492.5,510.5,517.5,639.0
1,648.0,484.5,491.0,510.0,511.0,640.0
1,647.0,484.5,491.0,509.5,512.0,637.0
1,646.5,484.5,490.5,508.5,514.5,630.5
1,646.5,485.0,487.5,509.0,515.0,631.0
1,646.0,484.0,488.5,508.0,521.5,628.5
1,645.5,483.5,488.5,508.5,531.0,625.0
1,645.0,482.5,488.0,508.5,532.5,624.5
1,645.0,481.0,488.0,509.0,531.0,626.0
1,645.0,480.0,487.5,509.0,531.5,626.0
1,644.0,480.5,487.5,509.0,530.5,626.5
1,643.5,480.0,486.0,509.0,513.0,631.5
1,642.5,479.5,486.0,509.0,509.5,632.5
1,643.0,479.0,485.5,509.0,508.5,632.5
1,643.0,479.0,484.5,509.5,509.0,632.0
1,643.0,478.5,484.5,510.5,511.0,630.0
1,643.0,478.0,485.0,510.5,513.5,628.5
1,643.5,477.5,485.0,510.0,529.0,624.5
1,643.0,476.0,485.0,510.0,536.0,622.0
1,644.0,476.0,485.5,509.5,519.0,630.5
1,645.0,476.0,485.5,509.5,511.0,633.5
1,645.5,476.0,485.5,509.5,510.5,636.0
1,646.0,476.0,485.0,509.5,511.5,635.5
1,646.0,476.5,485.0,510.0,506.5,642.0
1,646.5,476.5,485.5,510.0,503.5,648.5
1,646.0,476.0,485.5,509.5,504.0,645.0
1,646.0,476.0,485.0,509.5,504.5,644.0
1,645.5,476.0,485.0,510.0,505.0,643.0
1,645.0,476.5,483.5,510.0,505.0,643.0
1,644.5,477.0,482.5,510.5,505.0,642.5
1,644.5,477.0,482.5,511.0,505.5,636.5
1,644.5,477.0,482.5,510.5,506.0,634.5
1,645.0,477.5,482.0,510.5,510.0,631.5
1,645.0,477.5,481.5,510.5,512.0,630.5
1,644.5,478.0,483.0,509.0,513.5,630.0
1,644.5,478.0,484.5,508.0,514.0,627.0
1,644.5,477.5,485.5,507.5,513.5,626.5
1,644.5,477.5,486.0,507.5,513.5,624.0
1,644.5,477.5,486.0,507.5,513.5,624.0
1,644.5,477.0,486.5,508.0,508.5,625.0
1,644.5,477.0,486.5,508.0,505.0,624.0
1,645.0,476.5,487.5,508.0,505.5,622.5
1,645.0,476.5,489.0,507.0,506.5,621.5
1,645.0,476.5,489.5,507.0,506.5,622.5
1,644.0,476.5,488.5,507.0,506.5,622.5
1,643.5,476.5,488.0,507.0,506.5,622.5
1,642.5,476.5,487.0,507.0,506.0,622.5
1,642.5,476.5,486.0,506.0,506.0,623.5
1,641.5,476.5,484.5,507.0,505.5,634.0
1,641.0,476.0,483.0,507.0,506.5,631.0
1,641.0,476.0,485.0,498.5,507.5,630.0
1,641.0,476.0,488.0,496.5,506.5,629.0
1,641.5,476.0,489.5,500.5,506.0,634.5
1,642.0,476.5,488.5,504.0,506.0,635.5
1,642.0,477.0,485.0,509.0,506.5,635.5
1,641.5,477.5,484.0,511.0,507.0,635.0
1,641.0,477.5,483.0,511.0,505.5,633.0
1,641.5,478.0,483.0,500.0,503.0,629.5
1,642.0,478.0,486.0,493.5,499.5,623.5
1,644.0,478.0,493.5,497.0,495.5,619.5
1,646.0,478.0,497.0,498.0,495.5,619.0
1,647.0,477.5,496.5,498.5,496.5,622.5
1,647.0,476.5,492.5,495.5,497.5,623.5
1,647.0,476.0,492.0,501.0,500.0,633.0
1,646.0,475.5,490.5,501.0,504.0,636.5
1,646.0,475.5,489.5,500.5,505.0,638.0
1,646.5,475.5,489.0,500.5,505.0,644.0
1,647.5,476.5,490.5,504.5,509.0,640.0
1,648.5,477.5,490.5,505.5,508.0,639.0
1,648.5,479.0,488.5,506.0,517.0,634.0
1,650.5,480.5,487.0,505.5,520.5,633.5
1,650.5,481.0,483.5,505.0,524.0,628.5
1,650.5,481.5,482.0,495.5,523.0,627.5
1,651.0,482.5,481.0,501.0,519.0,633.5
1,651.0,484.5,480.5,504.5,516.0,636.0
1,652.0,486.0,479.0,504.5,516.0,636.0
1,652.0,485.5,480.0,505.0,521.5,634.0
1,652.0,486.0,480.5,505.0,527.5,624.5
1,652.5,485.5,480.5,504.5,530.5,617.5
1,652.5,486.0,487.5,491.0,538.0,608.5
1,652.0,486.0,486.5,490.5,536.0,610.0
1,651.5,486.0,488.0,490.0,533.5,609.5
1,651.5,485.5,488.5,489.5,532.5,608.5
1,651.5,485.0,490.0,490.5,536.0,606.0
1,651.0,484.0,490.5,491.5,536.0,605.0
1,650.0,481.5,490.5,491.5,535.0,607.5
1,650.0,481.0,490.0,492.5,534.5,608.0
1,650.0,481.0,488.5,493.0,530.5,608.5
1,650.0,480.5,488.0,493.5,531.5,609.5
1,650.0,479.5,483.5,493.5,520.0,613.5
1,649.5,478.0,479.5,493.5,504.5,623.5
1,649.0,478.0,480.0,493.0,509.5,622.0
1,649.0,477.5,480.0,492.5,507.5,621.5
1,649.0,477.0,480.0,493.0,505.0,623.0
1,649.0,476.5,480.0,492.5,506.5,623.5
1,648.5,474.5,480.0,492.0,508.0,623.5
1,648.5,474.5,481.5,492.0,511.0,623.0
1,648.5,474.5,481.5,492.5,509.5,624.5
1,648.5,474.0,483.0,492.5,520.0,620.0
1,648.0,474.0,484.0,492.0,524.0,617.0
1,648.0,474.0,484.5,491.0,527.0,613.5
1,648.0,474.5,487.5,490.0,534.0,610.0
1,647.5,474.5,488.0,490.0,535.0,609.0
1,647.5,474.5,487.5,500.0,535.0,609.5
1,647.5,474.5,485.5,504.0,533.5,610.5
